Sales,Item
-14.244720043518438,IT001
-14.197280886057245,IT001
-10.160749695861869,IT001
-9.138849549066778,IT001
-11.826576299858505,IT001
-13.792949319112592,IT001
-12.80667191331723,IT001
-11.507096477560385,IT001
-9.606195074622113,IT001
-15.284750902606566,IT001
-12.176078647027536,IT001
-16.479349872003894,IT001
-10.01743919240126,IT001
-16.014105851568086,IT001
-12.646083785734497,IT001
-14.714591233289966,IT001
-12.292689306782234,IT001
-10.014103030398635,IT001
-10.171790087871083,IT001
-7.819578507961084,IT001
-11.592118681199425,IT001
-6.8887031809629145,IT001
-6.077976927486434,IT001
-4.343243077550653,IT001
-9.486100909800774,IT001
-9.389257958415634,IT001
-9.714874492097334,IT001
-9.71674031387077,IT001
-7.7388415903779375,IT001
-5.758479467982649,IT001
-6.991651136802331,IT001
-11.467031069866275,IT001
-8.894594982655331,IT001
-5.523894065152083,IT001
-6.72433709378914,IT001
-5.312587574454648,IT001
-4.43772167892521,IT001
-7.956996508407727,IT001
-9.45086943694707,IT001
-3.6486706121973933,IT001
-2.819657634205112,IT001
-4.648712465599961,IT001
-3.3641711383702066,IT001
-6.866085958438801,IT001
-2.0324022108248743,IT001
-0.9948025293471316,IT001
-0.9879068937811222,IT001
-4.988146010795141,IT001
-1.8082309715478708,IT001
0.08566590674849439,IT001
-3.0290287107170926,IT001
-3.133542047921319,IT001
-2.542911721358447,IT001
-3.6148236086374457,IT001
-2.654718832901623,IT001
-0.7120189493166964,IT001
0.7585318158538079,IT001
-2.517984872562412,IT001
-2.9820859263150408,IT001
1.0856716773168171,IT001
1.6756458986929568,IT001
-2.589041898889019,IT001
2.6321826843975353,IT001
-3.5140218666827523,IT001
3.12196419300443,IT001
-0.9713555959032574,IT001
3.504183918806976,IT001
-1.3994725939712875,IT001
0.493401811254901,IT001
-2.6948976662863853,IT001
3.156420398084399,IT001
-2.2102813422545733,IT001
-3.5146787500030494,IT001
1.2861699882627322,IT001
0.033157408998729654,IT001
-0.6671026640033204,IT001
-0.16665629299739831,IT001
-0.9934935016229565,IT001
0.6871866841909393,IT001
-2.4098753988352137,IT001
-0.16971609570209933,IT001
2.643251910230078,IT001
-1.771679651657969,IT001
-0.17924947130124047,IT001
-2.655065374494604,IT001
-3.398928893671396,IT001
-3.3365425371226083,IT001
-1.1020756302204324,IT001
-3.5129223394287994,IT001
-0.18984475843868143,IT001
-3.5285186498499113,IT001
-3.107520605836557,IT001
-3.5109949892088848,IT001
0.6344782324964395,IT001
0.5974057715487715,IT001
1.408940780191853,IT001
-1.0862416924201022,IT001
-1.9337667029324102,IT001
1.8423691521003913,IT001
1.8152027330013143,IT001
2.6353125502431505,IT001
2.7407902440914067,IT001
0.6169287603694993,IT001
-0.38597532521721795,IT001
-1.706448223425451,IT001
-3.4013276179553804,IT001
-1.4244081120773702,IT001
-5.2516812311577015,IT001
-3.944976182025259,IT001
-4.290968738034737,IT001
-1.5288375630690618,IT001
-3.4925037488982187,IT001
-4.354323719252411,IT001
-7.713802216002392,IT001
-2.5660430159259,IT001
-2.5852222842597006,IT001
-2.9809016903332983,IT001
-3.287907444649716,IT001
-0.306569846868103,IT001
-3.6034730064559186,IT001
0.11352660512326668,IT001
-2.246871410404104,IT001
0.5651446630091927,IT001
-1.4954954677409011,IT001
-0.7233056527268245,IT001
0.6869593016772951,IT001
3.6194295369510536,IT001
-1.1019527902361852,IT001
4.350539573751588,IT001
-1.4700525700043627,IT001
2.3693347815624475,IT001
-0.3027706451446885,IT001
-0.5119931415827548,IT001
3.0639246583910666,IT001
4.812776824555873,IT001
0.04821692430206914,IT001
4.1551065759427575,IT001
3.8072052750104945,IT001
6.209466331062487,IT001
6.37408458484031,IT001
3.9356626807973765,IT001
1.6227887668332566,IT001
5.003815175758923,IT001
5.5560624166854575,IT001
6.812174829328215,IT001
2.853228424214274,IT001
7.227686487671615,IT001
4.336260394528703,IT001
8.657004098382764,IT001
9.212664529042396,IT001
11.449985193833237,IT001
4.829636639970166,IT001
9.985030102251192,IT001
5.957592077314784,IT001
10.63533596303029,IT001
4.985957496580914,IT001
11.761268729867748,IT001
4.867351192988361,IT001
5.42414710336682,IT001
5.825592319107891,IT001
3.7306244909176765,IT001
6.97616616216988,IT001
3.5609108878544364,IT001
7.873893136846617,IT001
9.05867749908832,IT001
8.192583508623432,IT001
9.435920566229091,IT001
4.7816238966371385,IT001
10.809640177472456,IT001
5.993009323557577,IT001
7.650077634302748,IT001
6.598101647506967,IT001
9.519926679497214,IT001
10.275392159575444,IT001
8.893304234054593,IT001
9.088794634443579,IT001
11.768930911773063,IT001
6.256063872777211,IT001
6.221512632030398,IT001
3.923534853440241,IT001
8.516028908820584,IT001
3.0002178330033393,IT001
6.330447303554379,IT001
7.278300271422067,IT001
4.966187139018655,IT001
2.7446448854388863,IT001
6.470676535860504,IT001
8.53221080343252,IT001
5.0846314343475845,IT001
8.313242503446727,IT001
8.391084254397038,IT001
6.901995628561676,IT001
4.959359465404434,IT001
9.754835359606764,IT001
4.9991238076291244,IT001
8.228191144790634,IT001
5.0767967713901685,IT001
8.424182798000981,IT001
2.928918385730776,IT001
9.127790186002995,IT001
8.322292070493571,IT001
8.680446701930904,IT001
7.159460358593224,IT001
9.932552271223694,IT001
6.50004281218243,IT001
10.180701604217953,IT001
10.760090890026246,IT001
10.105792562531565,IT001
8.101983397561122,IT001
12.236565020381992,IT001
11.202009769398371,IT001
12.674368356920366,IT001
13.721505901696393,IT001
14.57137808190699,IT001
9.526484974064587,IT001
11.78778765852148,IT001
7.881863271042976,IT001
11.691359240329344,IT001
10.555203077129343,IT001
13.628297615641937,IT001
9.253372944898661,IT001
12.625810503865083,IT001
9.683587136424844,IT001
15.373272655219282,IT001
13.406431616105948,IT001
9.52761039387641,IT001
10.425530302220952,IT001
14.377348895274013,IT001
12.677450557015717,IT001
15.638014120948633,IT001
11.817635395913378,IT001
10.088189854737639,IT001
11.391483279613958,IT001
11.312447631745167,IT001
11.452726852628548,IT001
13.484852459254022,IT001
13.407290965318639,IT001
10.8336581165486,IT001
15.264115728440657,IT001
9.52248859261355,IT001
12.153181365434417,IT001
11.495988228182096,IT001
15.990099022035798,IT001
15.95967687917961,IT001
15.829861126792439,IT001
13.423873989725083,IT001
11.18748789773693,IT001
16.04545060176512,IT001
14.96861433842979,IT001
12.860934188898575,IT001
12.443652088171934,IT001
15.530451658200551,IT001
15.876332134202427,IT001
15.558226530691375,IT001
11.502339095967061,IT001
12.083945254518516,IT001
13.550187388077104,IT001
15.234752908053192,IT001
14.561448152914714,IT001
15.375563675869612,IT001
12.672469506287635,IT001
13.074694213787637,IT001
12.602625639061227,IT001
9.982461884111046,IT001
10.05424853536372,IT001
11.889585275803896,IT001
14.975071506082127,IT001
15.881484452126179,IT001
11.45987706694626,IT001
9.960400202801013,IT001
9.046787264902981,IT001
13.13492173038483,IT001
13.256906678414392,IT001
12.771359841940319,IT001
14.717224123463108,IT001
12.669948881146107,IT001
9.557791263236755,IT001
9.471055365969885,IT001
11.874753819655034,IT001
10.407620623929596,IT001
12.570983982227897,IT001
10.964242544860864,IT001
9.331960067730357,IT001
10.507296793531962,IT001
7.45885247754003,IT001
11.787441012042112,IT001
7.433659896197507,IT001
9.02406818771529,IT001
5.267761340221458,IT001
9.029365781890181,IT001
9.202858960442512,IT001
9.881219429215216,IT001
7.41659004931057,IT001
11.68359669567367,IT001
9.35482750200891,IT001
11.52330097922427,IT001
6.010885838479495,IT001
6.229380746125495,IT001
9.108287666149101,IT001
10.693659762296283,IT001
9.393789965375362,IT001
10.290712783010227,IT001
9.57389189394596,IT001
8.595335432968191,IT001
11.791908734306315,IT001
7.773213051554414,IT001
12.042047705657193,IT001
7.443890362709079,IT001
7.361903273083143,IT001
5.281048100437849,IT001
9.739389090070757,IT001
6.626029745576238,IT001
11.03611222981004,IT001
10.93133783974032,IT001
6.951985082096837,IT001
8.217598896091472,IT001
11.775535032685926,IT001
8.073824148474122,IT001
10.152966088539197,IT001
12.7157582284919,IT001
10.30620334459234,IT001
12.591171113885531,IT001
13.23062178745732,IT001
15.437014857088622,IT001
9.098425493532757,IT001
14.38947338752579,IT001
15.212689801714204,IT001
13.248837674068149,IT001
14.948860949113179,IT001
15.059852352573358,IT001
11.507284751056169,IT001
15.24281938924791,IT001
12.405158521937256,IT001
10.927520828288086,IT001
13.414851815420924,IT001
12.804365601842623,IT001
10.656015206971771,IT001
14.570763723285724,IT001
14.733318471464772,IT001
15.192112467324415,IT001
15.697336898871422,IT001
16.693804536458536,IT001
15.5398192088834,IT001
17.568956910210805,IT001
19.045642696000286,IT001
17.001599591048645,IT001
14.574060319662212,IT001
15.862012126389374,IT001
19.404022149470087,IT001
14.345955083438007,IT001
18.80797031815997,IT001
17.50177317809719,IT001
21.364309833361254,IT001
18.777938532247788,IT001
15.442023389626192,IT001
17.11931373828686,IT001
16.901199319981284,IT001
19.734887391571725,IT001
18.583537946135856,IT001
18.04134083630797,IT001
14.906381997831126,IT001
15.480663961958616,IT001
14.65214892148388,IT001
19.791448084402294,IT001
19.52845922367163,IT001
15.80370641149194,IT001
14.000524648309483,IT001
14.04198973628385,IT001
17.228576542090384,IT001
12.820309610307188,IT001
11.643300668493888,IT001
9.6878689728679,IT001
14.077751755574429,IT001
10.815345040862345,IT001
10.17114407637864,IT001
12.552516504048455,IT001
14.488548406574965,IT001
13.181321939318785,IT001
12.209398958353933,IT001
15.702345015965083,IT001
12.365204296577087,IT001
16.690052245666088,IT001
10.504979004640418,IT001
12.777825499598308,IT001
14.792315805478996,IT001
11.606667669608418,IT001
12.354935814000664,IT001
16.171559516865592,IT001
16.06302487489607,IT001
11.788794145503683,IT001
10.55677707771016,IT001
14.539995297101003,IT001
15.808774649902386,IT001
12.27253012653657,IT001
12.02835873023693,IT001
16.39059328742036,IT001
12.373119622794713,IT001
12.985959687701353,IT001
16.083738803355292,IT001
16.913528492380774,IT001
